idcobrarpagardoc,FECHA_FACTEX,FACT_EXPORT,idclieprov,CLIENTE_EXT,VARIEDAD,VARIEDAD2,PtoDestino,NRO_CONTENEDOR,CANTIDAD_KG,PP_FACTURA,sub_total,PRIMER_ADELANTO,SEGUNDO_ADELANTO,LIQUIDACION,PP_VENTA,PP_FOB,PP_CAMPO,PRI_ADEL,SEG_ADEL,LIQ_ADEL,PAIS,CONTINENTE,COSTO_FOB,EST_LIQ,COSTO_CAMPO,fecha,ADELANTO,NDEBITO,KG_LIQ,MONTO_LIQ,POR_L,div_cont,div_cont_liq
_6FL0U851055387,2022-09-20 14:06:08,INV-FE01-0001059,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MSDU-903272-9,6912.0,1.1,7603.2,1728.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-20 14:06:08,1728.0,0.0,0.0,0.0,0,0.3,0.0
_6G50KF69F37112,2022-10-07 00:00:00,INV-FE01-0001067,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-030105-5,16926.0,1.1,18618.6,4740.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-10-07 00:00:00,4679.074218,0.0,0.0,0.0,0,0.880187207488,0.0
_6AL0UXBO61106 ,2022-03-24 14:25:44,INV-FE01-0000856,EXP00000019,TAMBO SUR LLC,SATSUMA,SATSUMA OKITSU,BALBOA - PANAMA,MNBU-903697-0,22880.0,0.85,19448.0,,,19448.0,0.85,0.85,0.415874,NO,NO,SI,PANAMA,AMERICA DEL NORTE,0.0,SI,0.434125,2022-03-24 14:25:44,19448.0,0.0,22880.0,19448.0,MNBU-903697-0,1.0,1.0
_6AX11RGN955387,2022-04-02 17:37:07,INV-FE01-0000865,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-988571-5,22832.0,1.1,25115.2,15920.0,,5664.34,2.003876,0.9453547652417,0.487285,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0585213735108,SI,0.458069,2022-04-02 17:37:07,18436.657344,3147.665184,22832.0,21584.34,SEGU-988571-5,1.0,1.0
_6B00PRIU037112,2022-04-07 00:00:00,INV-FE01-0000871,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-040201-9,23040.0,1.099992,25343.83,7200.0,,23488.72,1.99125,1.3319756944444,0.863594,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6592743055555,NO,0.468381,2022-04-07 00:00:00,25343.81568,5344.704,0.0,0.0,0,1.0,0.0
_6B312GNRL55387,2022-04-09 17:56:42,INV-FE01-0000875,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TEMU-924904-7,22208.0,1.1,24428.8,12214.4,,12287.18,1.981087,1.1032771974063,0.632584,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8778106988472,SI,0.470692,2022-04-09 17:56:42,24428.8,1032.516544,22208.0,24501.58,TEMU-924904-7,1.0,1.0
_6BA0ZMWNL37112,2022-04-16 00:00:00,INV-FE01-0000884,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TLLU-117820-4,23040.0,1.1,25344.0,7200.0,,24598.83,2.144835,1.3801575520833,0.915921,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7646779513888,NO,0.464236,2022-04-16 00:00:00,25344.0,6454.81728,0.0,0.0,0,1.0,0.0
_6BI1EJVJS55387,2022-04-25 00:00:00,INV-FE01-0000901,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,MIAMI - USA,SZLU-500165-6,22836.0,1.1,25119.6,14360.0,,16763.57,2.433162,1.3629168856191,0.894791,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0702456647398,SI,0.468124,2022-04-25 00:00:00,25119.6,6003.949776,22836.0,31123.57,SZLU-500165-6,1.0,1.0
_6BI1EOH7955387,2022-04-26 23:38:43,INV-FE01-0000902,EXP00000027,SALIX FRUITS LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-911765-0,22312.0,1.4,31236.8,8932.0,,25628.13,2.333676,1.5489480996773,1.079811,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7847288454643,SI,0.469136,2022-04-26 23:38:43,31236.8,3535.157904,22312.0,34560.13,MNBU-911765-0,1.0,1.0
_6BL1FBAAL55387,2022-04-27 00:00:00,INV-FE01-0000905,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-062796-7,22208.0,1.1,24428.8,12214.4,,15487.2,2.090778,1.2473703170028,0.774899,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8434077809798,SI,0.472471,2022-04-27 00:00:00,24485.9856,3272.79296,22208.0,27701.6,MNBU-062796-7,1.0,1.0
_6BM0065GA55387,2022-04-27 00:00:00,INV-FE01-0000907,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,MNBU-17516-6,2200.0,1.2,2640.0,1518.21,,1361.05,1.1,1.3087536023054,0.840075,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0164805475504,SI,0.468677,2022-04-27 00:00:00,2879.2566,0.0,2200.0,2879.257925,MNBU-17516-6,0.099063400576,0.099063400576
_6BT11NGRN55387,2022-05-04 17:34:00,INV-FE01-0000924,EXP00000027,SALIX FRUITS LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,BMOU-984922-2,22364.0,1.4,31309.6,13538.0,,18363.75,2.413253,1.4264778214988,0.954818,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9867756215346,SI,0.471658,2022-05-04 17:34:00,30392.631272,1509.077992,22364.0,31901.75,BMOU-984922-2,1.0,1.0
_6BT125H2855387,2022-05-04 00:00:00,INV-FE01-0000925,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-988341-4,23040.0,1.1,25344.0,14400.0,,14853.04,2.325607,1.2696631944444,0.790887,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0559444444444,SI,0.478776,2022-05-04 00:00:00,25344.0,3909.03552,23040.0,29253.04,SEGU-988341-4,1.0,1.0
_6DS1EAZA155387,2022-07-16 23:28:14,INV-FE01-0001023,EXP00000025,WONDERFUL CITRUS PACKING  LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,TEMU-940964-9,6912.0,1.1,7603.2,3456.0,,,2.289097,1.22150390625,0.779587,SI,NO,NO,EEUU,AMERICA DEL NORTE,1.1579019097222,NO,0.441916,2022-07-16 23:28:14,7603.2,0.0,0.0,0.0,0,0.3,0.0
_6DY1EM3S655387,2022-07-21 00:00:00,INV-FE01-0001027,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-343662-4,9216.0,1.1,10137.6,2304.0,,8242.81,1.84449,1.14440234375,0.707476,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7000881076388,SI,0.436925,2022-07-21 00:00:00,10137.6,0.0,9216.0,10546.812,MNBU-343662-4,0.4,0.4
_6E20W6D5N37112,2022-07-25 00:00:00,INV-FE01-0001030,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,CXRU-143032-0,23040.0,1.1,25344.0,,,17219.39,1.764667,0.7473693576388,0.311963,NO,NO,SI,EEUU,AMERICA DEL NORTE,1.0172986111111,NO,0.435406,2022-07-25 00:00:00,0.0,0.0,0.0,0.0,0,1.0,0.0
_6E20W9YGQ37112,2022-07-25 00:00:00,INV-FE01-0001031,EXP00000025,WONDERFUL CITRUS PACKING  LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,TEMU-962842-0,14976.0,1.1,16473.6,7488.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-07-25 00:00:00,7488.0,0.0,0.0,0.0,0,0.65,0.0
_6EA0YPTAD55387,2022-08-01 00:00:00,INV-FE01-0001035,EXT0000050 ,CLASSIC HARVEST LLC,TANGO,TANGO,MIAMI - USA,CAIU-554803-0,4608.0,1.1,5068.8,2880.0,,1730.87,2.041406,1.0006228298611,0.562308,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0407834201388,SI,0.438314,2022-08-01 00:00:00,5068.8,0.0,4608.0,4610.87,CAIU-554803-0,0.2,0.2
_6EE0Y0LR337112,2022-08-05 00:00:00,INV-FE01-0001037,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-16788-6,10056.0,1.1,11061.6,3504.0,,5846.88,1.541415,0.8897772277227,0.436088,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6931028995756,SI,0.453689,2022-08-05 00:00:00,11061.6,3.861504,10056.0,8947.599801,MNBU-16788-6,0.444483734087,0.444483734087
_6EP0WY3PS37112,2022-08-18 00:00:00,INV-FE01-0001043,EXT00000062,GAIA LLC,TANGO,TANGO,PHILADELPHIA - USA,SUDU-802061-4,7856.0,1.35,10605.6,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-18 00:00:00,0.0,0.0,0.0,0.0,0,0.349652839594,0.0
_6EW11CML137112,2022-08-24 00:00:00,INV-FE01-0001050,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,SUDU-624834-9,6756.0,1.1,7431.6,2184.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-24 00:00:00,1884.288936,0.0,0.0,0.0,0,0.295900490539,0.0
_6EY1FE3TL55387,2022-08-27 00:00:00,INV-FE01-0001051,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,SZLU-933173-8,14716.0,1.1,16187.6,7749.98,,,1.837844,0.9293724642794,0.489566,SI,NO,NO,EEUU,AMERICA DEL NORTE,0.8686439407302,NO,0.439805,2022-08-27 00:00:00,7749.975376,0.0,0.0,0.0,0,0.64896807197,0.0
_6FH0R4LFN37112,2022-09-14 00:00:00,INV-FE01-0001055,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-018801-5,11468.0,1.1,12614.8,3032.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-14 00:00:00,2949.305836,0.0,0.0,0.0,0,0.498868975117,0.0
_6DY0OX0OR55387,2022-07-20 00:00:00,INV-FE01-0001026,EXP00000012,"ESU FARM, LLC",TANGO,TANGO,PHILADELPHIA - USA,MNBU-310110-6,5552.0,1.1,6107.2,3053.6,,877.78,1.550551,0.7081020942408,0.25772,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.842448546669,SI,0.450381,2022-07-20 00:00:00,3931.382304,0.0,5552.0,3931.382827,MNBU-310110-6,0.25058674851,0.25058674851
_6EJ1E1Q4V55387,2022-08-11 00:00:00,INV-FE01-0001040,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,SUDU-626343-0,11312.0,1.1,12443.2,3488.0,,7161.35,1.712951,0.9340104074792,0.486086,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6521225083789,SI,0.447924,2022-08-11 00:00:00,10565.52112,0.0,11312.0,10565.525729,SUDU-626343-0,0.4988534133,0.4988534133
_6EM19FSXT55387,2022-08-13 00:00:00,INV-FE01-0001041,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MSDU-900248-9,5250.0,1.1,5775.0,3500.0,,471.01,1.704579,0.7563827838827,0.312336,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9476808608058,NO,0.444045,2022-08-13 00:00:00,3499.9965,0.0,0.0,0.0,0,0.240384615384,0.0
_6EM19FSXT55387,2022-08-13 00:00:00,INV-FE01-0001041,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MSDU-900248-9,16590.0,1.1,18249.0,11060.0,,1488.39,1.7039,0.7563827838827,0.312336,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9476808608058,NO,0.444045,2022-08-13 00:00:00,11059.98894,0.0,0.0,0.0,0,0.759615384615,0.0
_6EV19D7E555387,2022-08-22 00:00:00,INV-FE01-0001045,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MEDU-978251-5,6860.0,1.1,7546.0,3290.0,,2631.56,1.603374,0.8845965759438,0.446061,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7256668129938,NO,0.438534,2022-08-22 00:00:00,0.0,0.0,0.0,0.0,0,0.301141352063,0.0
_6EV1A2N6P55387,2022-08-22 00:00:00,INV-FE01-0001048,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MEDU-976007-5,2304.0,1.1,2534.4,1008.0,,1127.59,,,,SI,NO,SI,EEUU,AMERICA DEL NORTE,,NO,,2022-08-22 00:00:00,0.0,0.0,0.0,0.0,0,0.1,0.0
_6EW1185MG37112,2022-08-24 00:00:00,INV-FE01-0001049,EXP00000025,WONDERFUL CITRUS PACKING  LLC,TANGO,TANGO,PHILADELPHIA - USA,MNBU-042998-2,16128.0,1.1,17740.8,8064.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-24 00:00:00,8064.0,0.0,0.0,0.0,0,0.7,0.0
_6FH0RBTFH37112,2022-09-14 00:00:00,INV-FE01-0001056,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-342862-9,10316.0,1.1,11347.6,6632.61,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-14 00:00:00,6632.610304,0.0,0.0,0.0,0,0.448755872629,0.0
_6FL0U3HRK55387,2022-09-19 00:00:00,INV-FE01-0001058,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-989312-3,13824.0,1.1,15206.4,8640.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-19 00:00:00,8640.0,0.0,0.0,0.0,0,0.6,0.0
_6FW0MNK2L55387,2022-09-29 00:00:00,INV-FE01-0001063,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-416975-4,12568.0,1.1,13824.8,3472.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-29 00:00:00,3505.290608,0.0,0.0,0.0,0,0.550455501051,0.0
_6G010Z26N55387,2022-10-03 00:00:00,INV-FE01-0001066,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MEDU-970038-0,8356.0,1.1,9191.6,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-10-03 00:00:00,0.0,0.0,0.0,0.0,0,0.366812993854,0.0
_6G50KF69F37112,2022-10-07 00:00:00,INV-FE01-0001067,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-030105-5,2304.0,1.1,2534.4,576.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-10-07 00:00:00,636.924672,0.0,0.0,0.0,0,0.119812792511,0.0
_6E10VY9QF55387,2022-07-23 14:54:28,INV-FE01-0001028,EXP00000019,TAMBO SUR LLC,W. MURCOTT,W. MURCOTT,VLADIVOSTOK - RUSIA,MSCU-741014-8,12100.0,0.85,10285.0,,,10285.0,0.85,0.85,0.441008,NO,NO,SI,,,0.0,SI,0.408991,2022-07-23 14:54:28,10285.0,0.0,12100.0,10285.0,MSCU-741014-8,0.528846153846,0.528846153846
_6EA0XXC0255387,2022-08-01 00:00:00,INV-FE01-0001034,EXT0000050 ,CLASSIC HARVEST LLC,TANGO,TANGO,MIAMI - USA,SMLU-546384-9,4608.0,1.1,5068.8,2880.0,,1779.87,2.055798,1.0112573784722,0.572292,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0445434027777,SI,0.438965,2022-08-01 00:00:00,5068.8,0.0,4608.0,4659.874,SMLU-546384-9,0.2,0.2
_6EA0XXC0255387,2022-08-01 00:00:00,INV-FE01-0001034,EXT0000050 ,CLASSIC HARVEST LLC,W. MURCOTT,W. MURCOTT,MIAMI - USA,SMLU-546384-9,18432.0,1.1,20275.2,11520.0,,7119.5,2.055801,1.0112573784722,0.572292,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0445434027777,SI,0.438965,2022-08-01 00:00:00,20275.2,0.0,18432.0,18639.496,SMLU-546384-9,0.8,0.8
_6ED14QBA855387,2022-08-04 19:00:12,INV-FE01-0001036,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MNBU-342556-9,4608.0,1.1,5068.8,2880.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-04 19:00:12,2880.0,0.0,0.0,0.0,0,0.2,0.0
_6EG0SHCU355387,2022-08-08 00:00:00,INV-FE01-0001038,EXT0000050 ,CLASSIC HARVEST LLC,TANGO,TANGO,MIAMI - USA,CAIU-554625-4,11520.0,1.1,12672.0,7200.0,,4414.4,2.071504,1.0081940104166,0.562891,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0633098958333,SI,0.445302,2022-08-08 00:00:00,12672.0,0.0,11520.0,11614.395,CAIU-554625-4,0.5,0.5
_6EJ1DXI0J55387,2022-08-10 00:00:00,INV-FE01-0001039,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MNBU-335924-0,11520.0,1.1,12672.0,7200.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-10 00:00:00,7200.0,0.0,0.0,0.0,0,0.5,0.0
_6EP0WY3PS37112,2022-08-18 00:00:00,INV-FE01-0001043,EXT00000062,GAIA LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,SUDU-802061-4,14612.0,1.35,19726.2,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-18 00:00:00,0.0,0.0,0.0,0.0,0,0.650347160405,0.0
_6EV19SFIW55387,2022-08-22 00:00:00,INV-FE01-0001047,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-977824-3,18172.0,1.1,19989.2,5368.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-22 00:00:00,5334.535976,0.0,0.0,0.0,0,0.799542414642,0.0
_6EW11CML137112,2022-08-24 00:00:00,INV-FE01-0001050,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,SUDU-624834-9,16076.0,1.1,17683.6,4184.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-24 00:00:00,4483.692856,0.0,0.0,0.0,0,0.70409950946,0.0
_6F304P48M55387,2022-09-01 00:00:00,INV-FE01-0001053,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-435180-9,18276.0,1.1,20103.6,5064.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-01 00:00:00,4964.30988,0.0,0.0,0.0,0,0.798636601992,0.0
_6F304P48M55387,2022-09-01 00:00:00,INV-FE01-0001053,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-435180-9,4608.0,1.1,5068.8,1152.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-01 00:00:00,1251.67104,0.0,0.0,0.0,0,0.201363398007,0.0
_6FH0RBTFH37112,2022-09-14 00:00:00,INV-FE01-0001056,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MNBU-342862-9,12672.0,1.1,13939.2,8147.39,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-14 00:00:00,8147.386368,0.0,0.0,0.0,0,0.55124412737,0.0
_6FL0TXGW055387,2022-09-19 00:00:00,INV-FE01-0001057,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,TTNU-872619-5,6912.0,1.1,7603.2,1728.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-19 00:00:00,1777.607424,0.0,0.0,0.0,0,0.300678614929,0.0
_6FL0U3HRK55387,2022-09-19 00:00:00,INV-FE01-0001058,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MEDU-989312-3,9216.0,1.1,10137.6,5760.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-19 00:00:00,5760.0,0.0,0.0,0.0,0,0.4,0.0
_6FS0SEJIR55387,2022-09-24 00:00:00,INV-FE01-0001061,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-970437-0,10212.0,1.1,11233.2,3048.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-24 00:00:00,2922.82758,0.0,0.0,0.0,0,0.448287971905,0.0
_6FS0UTVK755387,2022-09-26 00:00:00,INV-FE01-0001062,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,TRIU-888915-5,10264.0,1.1,11290.4,4879.03,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-26 00:00:00,4879.023192,0.0,0.0,0.0,0,0.448522985492,0.0
_6FW0MTLGP55387,2022-09-29 00:00:00,INV-FE01-0001064,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MNBU-391062-5,13772.0,1.1,15149.2,6546.58,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-29 00:00:00,6546.561516,0.0,0.0,0.0,0,0.601817864009,0.0
_6G010Z26N55387,2022-10-03 00:00:00,INV-FE01-0001066,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-970038-0,14424.0,1.1,15866.4,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-10-03 00:00:00,0.0,0.0,0.0,0.0,0,0.633187006145,0.0
_6BU14MXGB55387,2022-05-05 00:00:00,INV-FE01-0000930,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-969857-7,18432.0,1.1,20275.2,11520.0,,13658.32,2.390185,1.2804817708333,0.809309,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9837217881944,SI,0.471171,2022-05-05 00:00:00,19082.83392,4518.991872,18432.0,23601.84,HLBU-969857-7,0.8,0.8
_6BU156C8U55387,2022-05-05 19:12:40,INV-FE01-0000931,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-923929-0,22880.0,1.1,25168.0,12584.0,,17266.38,2.130769,1.3046494755244,0.823504,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8261197552447,SI,0.481145,2022-05-05 19:12:40,25168.0,4682.36912,22880.0,29850.38,HLBU-923929-0,1.0,1.0
_6BU1627F855387,2022-05-05 19:37:27,INV-FE01-0000932,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-959263-0,23040.0,1.1,25344.0,11520.0,,21430.24,2.581367,1.4301319444444,0.961694,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.1512352430555,SI,0.468437,2022-05-05 19:37:27,25344.0,7606.21824,23040.0,32950.24,HLBU-959263-0,1.0,1.0
_6BW17XM4P55387,2022-05-07 20:29:52,INV-FE01-0000940,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-956868-1,23040.0,1.1,25344.0,11520.0,,21430.24,2.581367,1.4301319444444,0.962866,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.1512352430555,SI,0.467265,2022-05-07 20:29:52,25344.0,7606.21824,23040.0,32950.24,HLBU-956868-1,1.0,1.0
_6BY13N8IT55387,2022-05-09 18:29:49,INV-FE01-0000946,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,MIAMI - USA,BMOU-989238-4,10368.0,1.1,11404.8,6480.0,,9804.37,2.626736,1.5706371527777,1.099552,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0560989583333,SI,0.471085,2022-05-09 18:29:49,11404.8,4879.564416,10368.0,16284.366,BMOU-989238-4,0.45,0.45
_6BZ12H72C55387,2022-05-11 17:57:07,INV-FE01-0000952,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,BMOU-985022-3,12672.0,1.1,13939.2,7920.0,,8587.33,2.006699,1.0867838541666,0.606757,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9199175347222,SI,0.480026,2022-05-11 17:57:07,13771.714176,0.0,12672.0,13771.725,BMOU-985022-3,0.55,0.55
_6C2156B9H37112,2022-05-14 00:00:00,INV-FE01-0000958,EXT00000062,GAIA LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SZLU-930179-6,22880.0,1.4,32032.0,16016.0,,14506.0,1.35,1.3340034965034,0.862517,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0159965034965,SI,0.471486,2022-05-14 00:00:00,30521.98864,0.0,22880.0,30522.0,SZLU-930179-6,1.0,1.0
_6C70RG67K55387,2022-05-19 12:48:24,INV-FE01-0000968,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-418223-1,23040.0,1.1,25344.0,14400.0,,16678.68,2.258528,1.3489010416666,0.879848,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9096276041666,SI,0.469052,2022-05-19 12:48:24,25344.0,5734.67904,23040.0,31078.68,MNBU-418223-1,1.0,1.0
_6C802JBKK55387,2022-05-19 01:11:01,INV-FE01-0000970,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,CAIU-556051-9,23040.0,1.1,25344.0,11520.0,,17735.02,2.022553,1.2697491319444,0.808169,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7528046875,SI,0.461579,2022-05-19 01:11:01,25344.0,3994.72128,23040.0,29255.02,CAIU-556051-9,1.0,1.0
