DIM CALIBRE.CALIBRE,DIM CAMPANIA.CAMPANIA,DIM CLIENTE.CLIENTE,DIM CONSIGNATARIO.CONSIGNATARIO,DIM CONTENEDOR.CONTENEDOR,DIM ETIQUETA.ETIQUETA,DIM FECHA ARRIBO.FECHA,DIM FECHA CARGA.FECHA,DIM FECHA LLEGADA DESTINO.FECHA,DIM FECHA PARTIDA.FECHA,DIM MARCA.MARCA,DIM MONEDA ORIGEN.MONEDA ORIGEN,DIM NAVIERA.NAVIERA,DIM NROPACKINGLIST.NROPACKINGLIST,DIM OBSERVACIONES.OBSERVACIONES,DIM PAIS.PAIS,DIM PUERTO DESTINO.PUERTO DESTINO,DIM SEMANA CARGA.SEMANA CARGA,DIM SEMANA VENTA.SEMANA VENTA,DIM VARIEDAD.VARIEDAD,CANTIDAD,DIAS ATRASO,FOT RBT,LIQUIDACION,PESO,PRECIO FOB,PRECIO VENTA,Recuento FACT COMERCIAL,TIEMPO TRANSITO ESTIMADO,TIEMPO TRANSITO REAL,DIAS ATRASO CALCULADO,FLAG A TIEMPO,DIM ENVASE.ENVASE,PESO UN,FOT 8.2 CALIBRE
12,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000540,N/D,N/D,HOLANDA,0,39,HASS,264,0,0,0,1056,7.945,11,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
12,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 12,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,9.518,12,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
12,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000423,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.449,10.75,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
12,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000517,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.287,10.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
12,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 24,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,8.709,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000418,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,9.505,11.941,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000419,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,10.737,13.483,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000489,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,9.289,11.858,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000495,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,9.005,11.51,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000488,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,9.209,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000515,N/D,N/D,HOLANDA,0,26,HASS,264,0,0,0,1056,10.006,12.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000544,N/D,N/D,HOLANDA,0,26,HASS,264,0,0,0,1056,6.517,8.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000565,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,3.279,4.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,H L HALL INTERNATIONAL,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 10,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,10.348,13.019,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000386,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,11.746,14.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000486,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,9.535,12,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000514,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.75,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000519,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.75,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000540,N/D,N/D,HOLANDA,0,39,HASS,264,0,0,0,1056,8.306,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000541,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.825,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000543,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.926,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000552,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.821,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000564,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.819,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000568,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.864,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 12,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,10.311,13,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000440,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,7.548,11,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000526,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.363,10.6,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 24,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,8.709,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000511,N/D,N/D,HOLANDA,0,23,HASS,264,0,0,0,1056,12.437,15.063,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 03,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,12.966,15.719,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 04,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,0,0,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
14,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 40,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,10.758,13.111,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000495,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,9.811,12.54,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000488,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,9.61,12,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000579,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,5.803,8.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000580,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,5.741,8.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,H L HALL INTERNATIONAL,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000497,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,9.072,12.142,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000386,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,11.746,14.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000407,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,10.41,13,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000519,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.75,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000541,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.825,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000542,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.85,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000543,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.926,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000549,N/D,N/D,HOLANDA,0,39,HASS,264,0,0,0,1056,8.743,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000558,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.791,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000564,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.819,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000568,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.864,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 11,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,10.302,13,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000439,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,7.084,11.247,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000517,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.563,10.85,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000518,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.535,10.9,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000526,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.521,10.8,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000577,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,6.294,9.15,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
16,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000511,N/D,N/D,HOLANDA,0,23,HASS,264,0,0,0,1056,12.469,15.102,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000580,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,5.403,8,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000420,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,9.818,12.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000514,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.75,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000542,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.85,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000549,N/D,N/D,HOLANDA,0,39,HASS,264,0,0,0,1056,8.743,11.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,PACIFIC PRODUCE LTD.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000406,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,10.893,13.254,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000439,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,7.563,12.007,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000546,N/D,N/D,HOLANDA,0,25,HASS,264,0,0,0,1056,11.851,14.654,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
18,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000547,N/D,N/D,HOLANDA,0,25,HASS,264,0,0,0,1056,11.416,14.17,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
20,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 05,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,9.711,12,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
20,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 09,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,9.871,12,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
20,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000323,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,10.519,13.2,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
20,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000547,N/D,N/D,HOLANDA,0,25,HASS,264,0,0,0,1056,11.377,14.122,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 05,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,8.416,10.4,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 09,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,8.555,10.4,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000366,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,8.954,11.08,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000419,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,8.282,10.4,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000580,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,3.377,5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000440,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,7.685,11.2,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000577,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,6.981,10.15,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
22,N/D,TROPS IMPORT - EXPORT,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000546,N/D,N/D,HOLANDA,0,25,HASS,264,0,0,0,1056,10.358,12.808,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 05,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,7.283,9,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 09,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,7.403,9,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,CULTIVAR SAU,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 21,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,6.553,8.35,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000418,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,7.442,9.35,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,GEORGES HELFER SA,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000419,N/D,N/D,HOLANDA,0,30,HASS,264,0,0,0,1056,7.063,8.869,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000488,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,7.608,9.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000579,N/D,N/D,HOLANDA,0,28,HASS,264,0,0,0,1056,2.389,3.5,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,H L HALL INTERNATIONAL,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 19,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,7.338,9.51,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,NATURE'S PRIDE BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,PALTA 11,N/D,N/D,HOLANDA,0,33,HASS,264,0,0,0,1056,8.717,11,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000423,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,8.803,11.2,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
24,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000439,N/D,N/D,HOLANDA,0,38,HASS,264,0,0,0,1056,6.836,10.853,1,0,0,0,A TIEMPO,CAR.4/264,4,541.2
