item,id,idclieprov,razon_social,iddocumento,documento,fecha,vencimiento,vencimiento_aux,diasemana,semana,glosa,idmoneda,tipo_moneda,semana_anterior,importemof,importemex,idestado,SemanaTexto,Año,NombreMes,SemanaColumna,DocumentoFila,moneda,importe_origen
2005,_62P0W7KUX8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019857,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,25,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2882.44,PE,25,2021,Julio,Sem 25,FAC F003-0019857  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,6405.6
2006,_62P0WDT1G8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019860,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,25,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2848.56,PE,25,2021,Julio,Sem 25,FAC F003-0019860  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,6330
2007,_62P0WF31E8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019863,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,25,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2848.6,PE,25,2021,Julio,Sem 25,FAC F003-0019863  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,6330.08
2016,_62Z12VN7T8404,20491973651,SOUTH PACIFIC LOGISTIC S.A.C.,FAC,FAC F001-0008158,31/05/2021 00:00,30/06/2021 00:00,30/06/2021 00:00,6,25,"SERVICIO DE EMBARQUE DE CONTENEDOR DE ACUERDO A RELACION DE
EMBARQUES ADJUNTA",02,E,0,0,4153.56,PE,25,2021,Junio,Sem 25,FAC F001-0008158  F.Emision(31/05/2021) & F.Venc.(30/06/2021),US$,9440
2056,_62P0XCTCN8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019910,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3847.69,PE,26,2021,Julio,Sem 26,FAC F003-0019910  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,8550.38
2058,_62P0XMEZ18404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019912,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2812.95,PE,26,2021,Julio,Sem 26,FAC F003-0019912  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,6250.96
2060,_62P0XR7PM8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019914,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3847.69,PE,26,2021,Julio,Sem 26,FAC F003-0019914  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,8550.38
2062,_62P0YCAGQ8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019926,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2848.57,PE,26,2021,Julio,Sem 26,FAC F003-0019926  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,6330.08
2063,_62P0YDPBS8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019929,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2812.9,PE,26,2021,Julio,Sem 26,FAC F003-0019929  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,6250.96
2065,_62R0NGKB28404,20136222725,SAN MIGUEL FRUITS PERU SA,FAC,FAC FE08-0002485,7/06/2021 00:00,7/07/2021 00:00,7/07/2021 00:00,6,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2158.69,PE,26,2021,Julio,Sem 26,FAC FE08-0002485  F.Emision(07/06/2021) & F.Venc.(07/07/2021),US$,4797.12
2066,_62R0J6A868404,20505520638,POLINPLAST SAC,FAC,FAC F501-0000843,2/06/2021 00:00,2/07/2021 00:00,2/07/2021 00:00,1,25,CAJA 117 P18 C/TIRANTES,02,E,1,0,29750.44,PE,25,2021,Julio,Sem 25,FAC F501-0000843  F.Emision(02/06/2021) & F.Venc.(02/07/2021),US$,29750.44
2069,_62R10P5GZ8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019931,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,2848.57,PE,26,2021,Julio,Sem 26,FAC F003-0019931  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,6330.08
2072,_62R10VS1Y8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019934,5/06/2021 00:00,5/07/2021 00:00,5/07/2021 00:00,4,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3575.97,PE,26,2021,Julio,Sem 26,FAC F003-0019934  F.Emision(05/06/2021) & F.Venc.(05/07/2021),US$,7946.82
2074,_62R115KOP8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019936,5/06/2021 00:00,5/07/2021 00:00,5/07/2021 00:00,4,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3847.7,PE,26,2021,Julio,Sem 26,FAC F003-0019936  F.Emision(05/06/2021) & F.Venc.(05/07/2021),US$,8550.38
2076,_62R119QC98404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019950,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3575.97,PE,26,2021,Julio,Sem 26,FAC F003-0019950  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,7946.82
2078,_62R11CE068404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019954,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,26,MATERIALES DE EMBALAJES PALTA,02,E,0,0,282.61,PE,26,2021,Julio,Sem 26,FAC F003-0019954  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,282.61
2079,_62R11DQN88404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019955,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,26,MATERIALES DE EMBALAJES PALTA,02,E,0,0,357.21,PE,26,2021,Julio,Sem 26,FAC F003-0019955  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,357.21
2080,_62R11F5PX8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019956,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3068.61,PE,26,2021,Julio,Sem 26,FAC F003-0019956  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,6819.22
2082,_62R11SBRJ8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,FAC,FAC F003-0019952,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,0,3098.38,PE,26,2021,Julio,Sem 26,FAC F003-0019952  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,6885.02
2084,_62Y0IQ2KB8404,20505520638,POLINPLAST SAC,FAC,FAC F501-0000853,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,CAJA COSECHERA HERCULES DE CAMPAÑA C/IMPRESION,02,E,0,0,17333.02,PE,26,2021,Julio,Sem 26,FAC F501-0000853  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,17333.02
2085,_62Z0YFBEX8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F004-0068772,20/05/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,PUNTO ADICIONAL,02,E,0,0,165.2,PE,26,2021,Julio,Sem 26,FAC F004-0068772  F.Emision(20/05/2021) & F.Venc.(04/07/2021),US$,165.2
2127,_6270VYRN98404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033102,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,2128.72,PE,26,2021,Julio,Sem 26,FAC F011-0033102  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,2128.72
2129,_61S0VECJY8404,20418453177,TRUPAL S.A.,FAC,FAC F070-0336624,9/04/2021 00:00,8/07/2021 00:00,8/07/2021 00:00,7,26,CAJA P/PALTA 4KG LIDL AVOCADO T4643,02,E,0,0,10731.86,PE,26,2021,Julio,Sem 26,FAC F070-0336624  F.Emision(09/04/2021) & F.Venc.(08/07/2021),US$,10731.86
2130,_62B0LEURG8404,20418453177,TRUPAL S.A.,FAC,FAC F070-0335933,6/04/2021 00:00,5/07/2021 00:00,5/07/2021 00:00,4,26,CAJA P/PALTA X 4 KG. GENERICA KRAFT P84-,02,E,0,0,7593.3,PE,26,2021,Julio,Sem 26,FAC F070-0335933  F.Emision(06/04/2021) & F.Venc.(05/07/2021),US$,7593.3
2138,_62C0PDF0K8404,20418453177,TRUPAL S.A.,FAC,FAC F053-0043221,4/04/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,CJA LIMON 15 KG PEGADA IMP SIEMBRA ALTA,02,E,0,0,2294.88,PE,26,2021,Julio,Sem 26,FAC F053-0043221  F.Emision(04/04/2021) & F.Venc.(03/07/2021),US$,2294.88
2139,_62C0PJMAR8404,20418453177,TRUPAL S.A.,FAC,FAC F053-0043222,5/04/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,CJA LIMON 15 KG PEGADA IMP SIEMBRA ALTA,02,E,0,0,910.67,PE,26,2021,Julio,Sem 26,FAC F053-0043222  F.Emision(05/04/2021) & F.Venc.(04/07/2021),US$,910.67
2140,_62I0PX2RT30444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001369,7/06/2021 12:05,7/07/2021 00:00,7/07/2021 00:00,6,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,0,0,30560.01,PE,26,2021,Julio,Sem 26,FAC F001-0001369  F.Emision(07/06/2021) & F.Venc.(07/07/2021),US$,119190.03
2149,_62L0OYZC68404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033219,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1770,PE,26,2021,Julio,Sem 26,FAC F011-0033219  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1770
2150,_62L0P3K2A8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033220,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1805.4,PE,26,2021,Julio,Sem 26,FAC F011-0033220  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1805.4
2151,_62L0P54UG8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033221,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1770,PE,26,2021,Julio,Sem 26,FAC F011-0033221  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1770
2152,_62L0P6KFF8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033222,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1770,PE,26,2021,Julio,Sem 26,FAC F011-0033222  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1770
2153,_62L0P86J78404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033223,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1770,PE,26,2021,Julio,Sem 26,FAC F011-0033223  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1770
2154,_62L0P9KZR8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033224,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033224  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2155,_62L0PB3WS8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033225,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033225  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2156,_62L0PCZ368404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033226,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033226  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2157,_62L0PEFAB8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033229,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033229  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2158,_62L0PHXH48404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033230,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033230  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2159,_62L0PJAIL8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033228,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033228  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2160,_62L0QJCWD8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F004-0068768,20/05/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,PUNTO ADICIONAL,02,E,0,0,165.2,PE,26,2021,Julio,Sem 26,FAC F004-0068768  F.Emision(20/05/2021) & F.Venc.(04/07/2021),US$,165.2
2161,_62L0QKTP78404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F004-0068770,20/05/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,26,PUNTO ADICIONAL,02,E,0,0,165.2,PE,26,2021,Julio,Sem 26,FAC F004-0068770  F.Emision(20/05/2021) & F.Venc.(04/07/2021),US$,165.2
2163,_62L0QO0518404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033227,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,0,1652,PE,26,2021,Julio,Sem 26,FAC F011-0033227  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,1652
2165,_62L0QPK678404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033603,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033603  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2166,_62L0QQRL98404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033605,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033605  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2167,_62L0R1IIY8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033606,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033606  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2168,_62L0R2VB68404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033607,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033607  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2169,_62L0R4A228404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033608,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033608  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2170,_62L0R5OXA8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033609,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033609  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1652
2171,_62L0R74K88404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033610,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,2073.26,PE,27,2021,Julio,Sem 27,FAC F011-0033610  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,2073.26
2172,_62L0IUIX18404,20418453177,TRUPAL S.A.,FAC,FAC F070-0337387,14/04/2021 00:00,13/07/2021 00:00,13/07/2021 00:00,5,27,CJA CITRICO 10K ESPAÑOLA TROPIK BLANCA,02,E,0,0,13958.93,PE,27,2021,Julio,Sem 27,FAC F070-0337387  F.Emision(14/04/2021) & F.Venc.(13/07/2021),US$,13958.93
2173,_62I0UL2SC8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033604,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,0,1688.58,PE,27,2021,Julio,Sem 27,FAC F011-0033604  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,1688.58
2174,_62K0OCLR630444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001383,9/06/2021 11:21,9/07/2021 00:00,9/07/2021 00:00,1,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,1,0,88783.99,PE,26,2021,Julio,Sem 26,FAC F001-0001383  F.Emision(09/06/2021) & F.Venc.(09/07/2021),US$,197297.88
2175,_62K0OH55630444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001384,9/06/2021 11:25,9/07/2021 00:00,9/07/2021 00:00,1,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,1,0,109600.55,PE,26,2021,Julio,Sem 26,FAC F001-0001384  F.Emision(09/06/2021) & F.Venc.(09/07/2021),US$,243556.68
2176,_62K0OKD9S30444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001385,9/06/2021 11:27,9/07/2021 00:00,9/07/2021 00:00,1,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,1,0,73736.98,PE,26,2021,Julio,Sem 26,FAC F001-0001385  F.Emision(09/06/2021) & F.Venc.(09/07/2021),US$,163859.9
2177,_62K0OP70B30444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001386,9/06/2021 11:31,9/07/2021 00:00,9/07/2021 00:00,1,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,1,0,50013.9,PE,26,2021,Julio,Sem 26,FAC F001-0001386  F.Emision(09/06/2021) & F.Venc.(09/07/2021),US$,111142.12
2178,_62K0OS9LP30444,20279153708,AGRICOLA SANTA LUCIA S.A.,FAC,FAC F001-0001387,9/06/2021 11:33,9/07/2021 00:00,9/07/2021 00:00,1,26,COMPRA DE PALTA SUR HASS CAT I Y II,02,E,1,0,182605.26,PE,26,2021,Julio,Sem 26,FAC F001-0001387  F.Emision(09/06/2021) & F.Venc.(09/07/2021),US$,405789.68
2179,_61S0VHL2G8404,20418453177,TRUPAL S.A.,FAC,FAC F070-0337277,14/04/2021 00:00,13/07/2021 00:00,13/07/2021 00:00,5,27,CJA P/ CITRICOS X 16 KG IMP TROPIK,02,E,0,0,13974.5,PE,27,2021,Julio,Sem 27,FAC F070-0337277  F.Emision(14/04/2021) & F.Venc.(13/07/2021),US$,13974.5
2245,_62Y0MSEAA8404,20424964990,CARVIMSA,FAC,FAC FT01-0084172,14/04/2021 00:00,13/07/2021 00:00,13/07/2021 00:00,5,27,CITRICOS X 16 KG TROPIK - CAJA,02,E,0,0,12818.16,PE,27,2021,Julio,Sem 27,FAC FT01-0084172  F.Emision(14/04/2021) & F.Venc.(13/07/2021),US$,12818.16
2246,_62Y10DSI58404,20505520638,POLINPLAST SAC,FAC,FAC F501-0000672,15/04/2021 00:00,14/07/2021 00:00,14/07/2021 00:00,6,27,CAJA COSECHERA HERCULES DE CAMPAÑA C/IMPRESION,02,E,0,0,6889.55,PE,27,2021,Julio,Sem 27,FAC F501-0000672  F.Emision(15/04/2021) & F.Venc.(14/07/2021),US$,6889.55
2247,_62R0PFDER8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033783,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,27,SERVICIO LOGISTICO,02,E,0,0,1688.58,PE,27,2021,Julio,Sem 27,FAC F011-0033783  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,1688.58
2248,_62P0Z5GVY8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033784,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033784  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,1652
2249,_62P0ZBKRD8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033785,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033785  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,1652
2250,_62P0ZCW3L8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033786,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033786  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,1652
2251,_62P0ZN6KP8404,20253319403,NEW TRANSPORT S.A.,FAC,FAC F011-0033787,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,27,SERVICIO LOGISTICO,02,E,0,0,1652,PE,27,2021,Julio,Sem 27,FAC F011-0033787  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,1652
19,_5Z90VIDVG8404,10704666166,ACUÑA SANTIAGO WALTER JESUS,RHN,RHN E001-0000001,27/01/2021 00:00,27/01/2021 00:00,27/01/2021 00:00,6,3,ASESORIA EN PACKING,01,N,0,120,0,PE,3,2021,Enero,Sem 3,RHN E001-0000001  F.Emision(27/01/2021) & F.Venc.(27/01/2021),S/,3840
20,_5Z90VT7N58404,10408640755,SARAVIA ATUNCAR EVA GABRIELA,RHN,RHN E001-0000001,27/01/2021 00:00,27/01/2021 00:00,27/01/2021 00:00,6,3,ASESORIA EN PACKING,01,N,0,120,0,PE,3,2021,Enero,Sem 3,RHN E001-0000001  F.Emision(27/01/2021) & F.Venc.(27/01/2021),S/,5240
21,_5Z90VZ8YL8404,10436195627,OTOYA ITURRI ALEJANDRA PATRICIA,RHN,RHN E001-0000024,28/01/2021 00:00,28/01/2021 00:00,28/01/2021 00:00,7,3,ASESORIA COMERCIAL,01,N,0,0.68,0,PE,3,2021,Enero,Sem 3,RHN E001-0000024  F.Emision(28/01/2021) & F.Venc.(28/01/2021),S/,7295.36
22,_5Z8129AFL8404,10471544383,GUERRERO ASENCIO FELIX JESUS SPHENCER,RHN,RHN E001-0000063,28/01/2021 00:00,28/01/2021 00:00,28/01/2021 00:00,7,3,GESTION DE RECUPERACION RESTITUCION DE DERECHOS ARANCELARIOS DRAWBACK,01,N,0,296,0,PE,3,2021,Enero,Sem 3,RHN E001-0000063  F.Emision(28/01/2021) & F.Venc.(28/01/2021),S/,296
37,_61F0ZMKW538545,20521679574,LINEA PLASTICA PERU S.A.,CDP,CDP P001-4210,18/07/2020 00:00,31/01/2021 00:00,31/01/2021 00:00,3,4,Apertura de cuentas por pagar,01,N,0,49.47,0,PE,4,2021,Enero,Sem 4,CDP P001-4210  F.Emision(18/07/2020) & F.Venc.(31/01/2021),S/,49.47
38,_61F0ZMLF738545,20521679574,LINEA PLASTICA PERU S.A.,CDP,CDP P001-4945,15/12/2020 00:00,31/01/2021 00:00,31/01/2021 00:00,3,4,Apertura de cuentas por pagar,01,N,0,1123.05,0,PE,4,2021,Enero,Sem 4,CDP P001-4945  F.Emision(15/12/2020) & F.Venc.(31/01/2021),S/,1123.05
39,_61F0ZMLYC38545,20521679574,LINEA PLASTICA PERU S.A.,CDP,CDP P001-3959,5/12/2020 00:00,31/01/2021 00:00,31/01/2021 00:00,3,4,Apertura de cuentas por pagar,01,N,0,589.07,0,PE,4,2021,Enero,Sem 4,CDP P001-3959  F.Emision(05/12/2020) & F.Venc.(31/01/2021),S/,589.07
70,_5Z90PXC2Z8404,10471544383,GUERRERO ASENCIO FELIX JESUS SPHENCER,RHN,RHN E001-0000064,8/02/2021 00:00,8/02/2021 00:00,8/02/2021 00:00,4,5,GESTIÓN DE RECUPERACIÓN RESTITUCION DE DERECHOS ARANCELARIOS,01,N,0,700.8,0,PE,5,2021,Febrero,Sem 5,RHN E001-0000064  F.Emision(08/02/2021) & F.Venc.(08/02/2021),S/,700.8
111,_5ZN0WMASV8404,10408640755,SARAVIA ATUNCAR EVA GABRIELA,RHN,RHN E001-0000002,24/02/2021 15:13,24/02/2021 00:00,24/02/2021 00:00,6,7,ASESORIA EN PACKING,01,N,0,79.07,0,PE,7,2021,Febrero,Sem 7,RHN E001-0000002  F.Emision(24/02/2021) & F.Venc.(24/02/2021),S/,5158.14
118,_5ZA0ZIEDX8404,10471544383,GUERRERO ASENCIO FELIX JESUS SPHENCER,RHN,RHN E001-0000065,12/02/2021 00:00,19/02/2021 00:00,19/02/2021 00:00,1,6,GESTION DE RECUPERACION RESTITUCION DE DERECHOS ARANCELARIOS,01,N,1,972.8,0,PE,6,2021,Febrero,Sem 6,RHN E001-0000065  F.Emision(12/02/2021) & F.Venc.(19/02/2021),S/,972.8
128,_5ZL0NMNK88404,10471544383,GUERRERO ASENCIO FELIX JESUS SPHENCER,RHN,RHN E001-0000066,19/02/2021 00:00,26/02/2021 00:00,26/02/2021 00:00,1,7,GESTION DE RECUPERACION RESTITUCION DE DERECHOS ARANCELARIOS DRAWBACK,01,N,1,651.2,0,PE,7,2021,Febrero,Sem 7,RHN E001-0000066  F.Emision(19/02/2021) & F.Venc.(26/02/2021),S/,651.2
